,FIPS,Countyname,ST_Name,Black,Med_HH_Inc,ICU_Capacity,State_Test,Hisp,Population_Density,AVG_VENTILATOR_USAGE,Asian,Poverty,Deaths,Confirmed,Over_65,Population,KMeans_Cluster,Hierarchical_cluster,DBSCAN_cluster,MeanShift_cluster
555,16011,Bingham,Idaho,0.003195202280882859,99.43891727166799,0.00012289239541857152,1209022,0.20269871700339184,3.932217891255394e-06,0.6666666666666666,0.006464139999016861,0.12645627488571007,70,4737,0.1547215258319815,40686.0,1,0,0,0
556,16013,Blaine,Idaho,0.005298729386320628,101.629470287712,0.0,1209022,0.2736955934036226,1.4187465539878544e-06,1.0,0.010327115436604488,0.08959178156258449,18,2301,0.21503108948364424,18495.0,1,0,0,0
558,16017,Bonner,Idaho,0.002491356518202156,90.08873353051901,0.00013800517156221855,1209022,0.0344213951596502,3.506818088715589e-06,2.0,0.007575757575757577,0.14462578808216392,38,3128,0.2633973967866585,39336.0,1,0,0,0
559,16019,Bonneville,Idaho,0.005554705097644718,108.658241462759,0.000426443895291622,1209022,0.16309838826076498,9.80984402160063e-06,3.0,0.011371837207776587,0.11976512782382401,164,14388,0.16330614297898394,91454.0,1,0,0,0
560,16021,Boundary,Idaho,0.00611828687967369,77.83992112575059,0.0,1209022,0.05729824220646791,1.3529003049935407e-06,0.0,0.010197144799456152,0.17422550257356512,10,848,0.2446343595221909,10297.0,1,0,0,0
561,16023,Butte,Idaho,0.0015048908954100827,75.5256789459532,0.0,1209022,0.04966139954853273,2.3936126304026506e-07,0.0,0.0,0.1414597441685478,1,206,0.2016553799849511,2658.0,1,0,0,0
563,16027,Canyon,Idaho,0.005563395741211152,93.4552299005109,0.00018816445573431178,1209022,0.3451814218960705,5.342511198001861e-05,3.0,0.011208329413240506,0.14318060651676232,289,25841,0.18332862922194001,159435.0,1,0,0,0
564,16029,Caribou,Idaho,0.0,105.85820561082701,0.0003000750187546887,1209022,0.06076519129782445,7.705338146793909e-07,1.0,0.0006001500375093774,0.10772693173293324,12,672,0.17374343585896473,6665.0,1,0,0,0
565,16031,Cassia,Idaho,0.002755112853661121,94.8910997579995,0.0003178976369608986,1209022,0.34152802797499204,1.5445983106886914e-06,2.0,0.007364628589594152,0.15063049697997244,26,2915,0.1727243827487549,18874.0,1,0,0,0
567,16035,Clearwater,Idaho,0.005742821473158553,78.7218786412118,0.0,1209022,0.04581772784019975,5.853025450573023e-07,1.0,0.004369538077403246,0.13508114856429462,13,1033,0.28876404494382024,8010.0,1,0,0,0
569,16039,Elmore,Idaho,0.027101856184682572,83.99211257506501,0.0,1209022,0.17797535485883634,1.6871915610837003e-06,1.0,0.027101856184682572,0.14654500077990953,14,1828,0.1357042583060365,25644.0,1,0,0,0
570,16041,Franklin,Idaho,0.002982785069030169,102.56341310388099,0.0,1209022,0.07746718936424067,3.7234065526646264e-06,0.0,0.0017044486108743822,0.09561956707005284,16,1162,0.15842849838077386,11734.0,1,0,0,0
572,16045,Gem,Idaho,0.0012843565373747753,81.5488034417854,0.0,1209022,0.09318006678653996,5.498587496530021e-06,0.0,0.006293347033136399,0.14551759568456205,35,1737,0.2361931672232212,15572.0,1,0,0,0
573,16047,Gooding,Idaho,0.0010415832064738402,84.617728780138,0.0,1209022,0.35277621985417834,3.5120994839778175e-06,2.0,0.011136928130758755,0.18307827898405574,24,1291,0.20254787276660524,12481.0,1,0,0,0
574,16049,Idaho,Idaho,0.001535380507343124,74.42143945505059,0.0,1209022,0.037249666221628834,3.300972858196618e-07,0.5,0.004405874499332443,0.1486648865153538,18,1176,0.29419225634178897,14980.0,1,0,0,0
576,16053,Jerome,Idaho,0.002120640904806786,94.8660034059335,0.0,1209022,0.5045358152686145,5.874025271423516e-06,1.0,0.005949575871819038,0.2019910461828464,23,2544,0.1761310084825636,16976.0,1,0,0,0
577,16055,Kootenai,Idaho,0.0036095198174281593,102.611813211437,0.00029497151196187106,1209022,0.05643270768323164,1.7238704939663182e-05,3.0,0.010223091611941687,0.12710167202272832,197,17322,0.22574635554934566,128826.0,1,0,0,0
578,16057,Latah,Idaho,0.01282051282051282,88.12046248991659,0.00016795431642593214,1209022,0.04831485835852648,6.000245693146388e-06,2.0,0.02502519314746389,0.12185085656701378,9,2965,0.14413279587952074,35724.0,1,0,0,0
579,16059,Lemhi,Idaho,0.0003912363067292645,70.49206776015059,0.0,1209022,0.034950443401147634,3.2459476804025784e-07,1.0,0.0,0.13954094940010436,9,516,0.2995565988523735,7668.0,1,0,0,0
582,16065,Madison,Idaho,0.0018151354370287628,70.1980819216635,0.00011170064227869308,1209022,0.08277017592851159,1.5229950808036075e-05,2.0,0.017034347947500698,0.29966489807316393,23,7036,0.07232616587545379,35810.0,1,0,0,0
583,16067,Minidoka,Idaho,0.001905102101565756,95.67087926862058,5.953444067392986e-05,1209022,0.4347204858010359,4.567937560384943e-06,1.0,0.003274394237066143,0.14056081443114846,32,2316,0.19497529320712031,16797.0,1,0,0,0
584,16069,Nez Perce,Idaho,0.0037944118661607453,104.16240924979799,0.00016299671353138054,1209022,0.041897736620054665,8.104183091052033e-06,4.0,0.008172579404038528,0.11600817257940405,53,3507,0.20909066786955716,37687.0,1,0,0,0
585,16071,Oneida,Idaho,0.0012422360248447205,96.5151922559828,0.0,1209022,0.04894409937888199,7.101000453161648e-07,0.0,0.0,0.12596273291925467,4,349,0.208944099378882,4025.0,1,0,0,0
588,16077,Power,Idaho,0.0009033423667570008,87.5199426369096,0.0,1209022,0.3938572719060524,9.59964177062006e-07,0.0,0.0,0.15025594700391448,9,651,0.18112014453477868,6642.0,1,0,0,0
589,16079,Shoshone,Idaho,0.0034232943237003425,70.60320874787129,0.0,1209022,0.035745561659103565,8.425340554100762e-07,0.0,0.0007165034631000718,0.19313748905341926,34,1054,0.22418597245442246,12561.0,1,0,0,0
590,16081,Teton,Idaho,0.0,133.039347494846,0.0,1209022,0.2565194252261841,3.3613748922424468e-06,1.0,0.0,0.12386907929749867,4,1178,0.16551357104843,7516.0,1,0,0,0
591,16083,Twin Falls,Idaho,0.010307890248646059,94.8624182127812,0.000448819604440322,1209022,0.20780347685586906,7.3036978053399554e-06,4.0,0.0216630262409862,0.14092935579426108,126,9215,0.1913168367194279,66842.0,1,0,0,0
592,16085,Valley,Idaho,0.0007136060894386299,115.577664246661,0.0,1209022,0.058872502378686964,4.382080005481954e-07,0.5,0.003092293054234063,0.1183396764985728,6,827,0.35073739295908657,8408.0,1,0,0,0
593,16087,Washington,Idaho,0.0021167557932263814,73.482118849153,0.0,1209022,0.19084224598930485,1.198349352055012e-06,1.0,0.004122103386809269,0.1498440285204991,21,1204,0.2757352941176471,8976.0,1,0,0,0
594,17001,Adams,Illinois,0.04059208136578278,80.4313511216343,0.00045405012713403567,20916192,0.016027969487831455,1.7170267596987212e-05,10.0,0.007976147233321225,0.11784114299552005,116,8115,0.19957016587964646,66072.0,0,1,5,1
596,17005,Bond,Illinois,0.07035119315623592,86.95170445921741,0.0,20916192,0.03286807744259343,1.0832962344710973e-05,2.0,0.003320576316974336,0.1080594326879784,24,1949,0.17058757316524087,17768.0,0,1,5,1
599,17011,Bureau,Illinois,0.010040100995098769,87.17481710833859,8.911332244170504e-05,20916192,0.08997475122530818,8.36303948897409e-06,1.5,0.008554878954403683,0.10675776028516264,79,3466,0.2127729095499777,33665.0,0,1,5,1
603,17019,Champaign,Illinois,0.16117359413202936,80.1338675894727,0.000402703868833597,20916192,0.07201495757227096,3.925873359413597e-05,4.333333333333333,0.12957284625341578,0.2218668200776643,136,19324,0.1493398533007335,173825.0,0,1,5,1
604,17021,Christian,Illinois,0.012818601878074229,80.1900251950338,0.0,20916192,0.0159487255924877,1.0749886360640036e-05,2.0,0.005932329706364585,0.11235653599642273,71,3447,0.1900134148159189,33545.0,0,1,5,1
606,17025,Clay,Illinois,0.007882136279926335,73.6119964787663,0.0,20916192,0.0012523020257826888,6.777108026087787e-06,2.0,0.0030939226519337017,0.13208103130755064,42,1464,0.1960220994475138,13575.0,0,1,5,1
607,17027,Clinton,Illinois,0.036708144796380085,101.14288316182501,0.0,20916192,0.033229638009049774,1.6543279297497345e-05,2.0,0.005910633484162896,0.07480203619909502,90,5682,0.17706447963800906,35360.0,0,1,5,1
608,17029,Coles,Illinois,0.03896256768421879,70.12415384148379,0.00017656752726987366,20916192,0.0255041983834262,2.29149763331255e-05,3.0,0.012261633838185671,0.1561053127207094,94,5462,0.16666012712861966,50972.0,0,1,5,1
609,17031,Cook,Illinois,0.2919411178130642,98.13921015086659,0.00041943239320193923,20916192,0.32008923963236857,0.0009183260854141932,6.893939393939394,0.09144895598199626,0.16060188061521202,9742,508426,0.1804390504217556,4107592.0,0,0,-1,12
610,17033,Crawford,Illinois,0.0640383703157118,75.5532283034332,0.0,20916192,0.03273072260580825,9.914642020219806e-06,2.0,0.0032150951351921147,0.11437305644863753,24,2076,0.18752964739366468,18973.0,0,1,5,1
612,17037,DeKalb,Illinois,0.08400012453687848,96.10084084631028,0.00013491495169006923,20916192,0.1207696379090258,3.2464483026828116e-05,3.0,0.02453376506117874,0.13397054702823874,117,8861,0.13161472441026598,96357.0,0,1,5,1
613,17039,De Witt,Illinois,0.005328485456369107,84.36845460340591,0.0,20916192,0.02733199598796389,8.862473559145132e-06,0.0,0.00025075225677031093,0.10550401203610832,23,1348,0.18743731193580745,15952.0,0,1,5,1
615,17043,DuPage,Illinois,0.05810419123107265,140.863005797893,0.00031806192492673933,20916192,0.17646048978874831,0.00047828457985260413,6.25,0.1460582944960648,0.07297192271760626,1239,83927,0.1854979731869805,751426.0,0,1,5,1
616,17045,Edgar,Illinois,0.0016970493239174466,81.4239747442552,0.0,20916192,0.011496140581376251,6.687586740997485e-06,1.0,0.0016970493239174466,0.12153062900312038,39,1648,0.20676629988503856,18267.0,0,1,5,1
618,17049,Effingham,Illinois,0.005048119501682707,86.0349694927602,0.0002952116667650705,20916192,0.02122571884040857,1.6404130515156802e-05,2.0,0.00531381000177127,0.09113184153037727,71,4624,0.1727283462242428,33874.0,0,1,5,1
619,17051,Fayette,Illinois,0.04841346153846154,70.8041162007103,9.615384615384615e-05,20916192,0.019375,6.684377543963905e-06,1.0,0.005576923076923077,0.14235576923076926,54,3110,0.19509615384615386,20800.0,0,1,5,1
620,17053,Ford,Illinois,0.010970525853872596,79.06383753756491,0.00021941051707745192,20916192,0.03239961968843707,6.2519485110374335e-06,2.0,0.006362904995246105,0.09185986981642652,46,1661,0.18269582388649164,13673.0,0,1,5,1
621,17055,Franklin,Illinois,0.007306218003138586,64.9136387092857,0.0,20916192,0.0168506084227316,2.1567709254629947e-05,2.0,0.004296261994803324,0.1594762162023102,70,4290,0.20115253016387535,38871.0,0,1,5,1
622,17057,Fulton,Illinois,0.03673127876167898,78.38235740521509,0.00016734067772974484,20916192,0.029591409845209873,9.068936517685716e-06,2.0,0.0007809231627388091,0.11660856226467715,50,3464,0.19648584576767536,35855.0,0,1,5,1
624,17061,Greene,Illinois,0.013372305443916698,75.7141122545002,0.0,20916192,0.011618560467665328,5.776791179358647e-06,0.0,0.0019729630982827915,0.12641578370478626,32,1417,0.18282791377420532,13685.0,0,1,5,1
625,17063,Grundy,Illinois,0.013125933189222918,117.399751085208,0.00037884696810999935,20916192,0.11184899605553453,2.2696721972996538e-05,2.0,0.009025471887326454,0.06300002228511578,71,5508,0.15334388162146506,44873.0,0,1,5,1
626,17065,Hamilton,Illinois,0.004092769440654843,82.02956622044141,0.0,20916192,0.007565422299392286,4.418473868248029e-06,2.0,0.0014882797966017612,0.12613171276199925,15,814,0.2181570135185415,8063.0,0,1,5,1
627,17067,Hancock,Illinois,0.005902740171125311,79.7756731323802,0.0,20916192,0.014567312899382647,5.070487515010788e-06,1.0,0.0035741362504061523,0.11637604245640636,30,1706,0.2221379833206975,18466.0,0,1,5,1
628,17069,Hardin,Illinois,0.024246544300929068,77.78587256776859,0.0,20916192,0.008384319057330614,5.888601824062753e-06,0.0,0.0009064128710627693,0.15476999773396782,12,364,0.22116474053931565,4413.0,0,1,5,1
630,17073,Henry,Illinois,0.019364161849710983,90.96469659715271,0.00012386457473162674,20916192,0.05796862097440132,1.2754594115491733e-05,1.5,0.005037159372419488,0.08596201486374896,60,4601,0.20656482246077626,48440.0,0,1,5,1
631,17075,Iroquois,Illinois,0.007797739686029336,79.98664359651521,0.0002061076568994538,20916192,0.0666758270069733,5.759609766698817e-06,2.0,0.003366425062691079,0.10590498437016936,63,2870,0.20250077290371335,29111.0,0,1,5,1
632,17077,Jackson,Illinois,0.15726889840970154,56.523388883829696,0.0003812359305787525,20916192,0.046601553990269405,2.2012103205221067e-05,3.0,0.036235567496913805,0.2460060997748893,62,4804,0.1560707283421683,55084.0,0,1,5,1
634,17081,Jefferson,Illinois,0.08058896828827912,75.7308077588562,0.0005340386033619002,20916192,0.02583729623884241,1.599238955057844e-05,5.0,0.011138519441548205,0.13394196780510134,118,4099,0.17989471810390864,39323.0,0,1,5,1
635,17083,Jersey,Illinois,0.0043709875700040975,95.6622044136842,0.00018212448208350406,20916192,0.014069116240950691,1.3520378571723109e-05,2.0,0.003050585074898693,0.09884806265082184,48,2589,0.19054773937986613,21963.0,0,1,5,1
636,17085,Jo Daviess,Illinois,0.005758696568191396,87.9488814012081,0.0,20916192,0.03061941102111522,7.274769590969099e-06,0.0,0.006086427267194157,0.091998689077204,23,1714,0.2749660564633176,21359.0,0,1,5,1
638,17089,Kane,Illinois,0.06953009243799332,120.502079349179,0.00024488523787261513,20916192,0.4189368022935111,0.00016457285708741204,5.333333333333333,0.052736901731759135,0.10711873965730907,745,53949,0.17302749888070132,404271.0,0,1,5,1
639,17091,Kankakee,Illinois,0.1575514205455951,89.3998725070576,0.0005278736119751898,20916192,0.10844032200290332,3.408221988281014e-05,10.0,0.008794751428086646,0.12509661972362046,195,13213,0.1697490715080218,106086.0,0,1,5,1
641,17095,Knox,Illinois,0.08434304627933092,66.97781015693779,0.00029552574029197945,20916192,0.057312291900624535,1.55197077160213e-05,3.5,0.010914750674783771,0.16726756900526035,136,5186,0.20741966625293065,50757.0,0,1,5,1
642,17097,Lake,Illinois,0.08068713113789182,135.729897094982,0.00024598128082452925,20916192,0.2673131288994622,0.00025501605889363406,3.7142857142857135,0.09427056886685208,0.0863218594779223,958,63288,0.1692685043811023,569149.0,0,1,5,1
643,17099,LaSalle,Illinois,0.02633878765340275,88.24636493336979,0.0001487541837114169,20916192,0.09908888062476758,2.0374803863216056e-05,1.6666666666666667,0.0072703607288955,0.11934734101896614,227,11456,0.1884436593529193,107560.0,0,1,5,1
644,17101,Lawrence,Illinois,0.08159615147403479,70.7828673769845,0.0,20916192,0.03793018379178488,1.0168839725494248e-05,1.0,0.00536573331688664,0.15061058344640435,25,2385,0.1853336622671765,16214.0,0,1,5,1
645,17103,Lee,Illinois,0.05513570735436822,88.32528913578001,0.00018903671092926246,20916192,0.06289881494986327,1.0022274382509607e-05,3.0,0.005675302143676303,0.10950686623342253,49,3826,0.19146058164495544,34007.0,0,1,5,1
646,17105,Livingston,Illinois,0.040039824556682715,83.72036547976809,0.00018835938971557733,20916192,0.044318273551650834,7.830432031939447e-06,2.0,0.008287813147485402,0.1162177434545112,82,4479,0.1834620455829723,37163.0,0,1,5,1
647,17107,Logan,Illinois,0.06734783936997182,86.98054214855959,0.0,20916192,0.03343630130011202,1.073514987159268e-05,2.0,0.007400115414644081,0.1060456906208629,55,3544,0.17733120608303066,29459.0,0,1,5,1
648,17109,McDonough,Illinois,0.04521462639109698,67.4968885650973,0.00022257551669316376,20916192,0.0268362480127186,1.1900572507291955e-05,2.0,0.020763116057233702,0.19503974562798093,42,2489,0.16642289348171702,31450.0,0,1,5,1
649,17111,McHenry,Illinois,0.015124650570883169,131.74118932701901,0.00015013834175776252,20916192,0.1439397730766206,9.656301953445414e-05,3.6666666666666665,0.030578175604664293,0.05855395328552738,273,26081,0.15415632976099405,279742.0,0,1,5,1
650,17113,McLean,Illinois,0.09142244781406213,102.71529611753598,0.000205342761988488,20916192,0.05451208634663142,2.9311494709427057e-05,3.0,0.05622541501697286,0.1478082868638385,167,16157,0.14084588384016633,155837.0,0,1,5,1
651,17115,Macon,Illinois,0.14548289237647102,76.6171872628479,0.00046960262226104267,20916192,0.022587886130756157,4.1310360413667785e-05,6.5,0.009993143801714987,0.15742958308679195,189,10018,0.19247133075991096,106473.0,0,1,5,1
652,17117,Macoupin,Illinois,0.009132035770647029,83.7188477066448,0.0,20916192,0.011783271962125195,1.266038458094402e-05,1.5,0.004671225670699632,0.12486059968437666,81,4527,0.18716465018411366,47525.0,0,1,5,1
653,17119,Madison,Illinois,0.08701276202575504,92.1865039613879,0.00017708995014532926,20916192,0.033208215433774134,8.206706930541685e-05,2.1666666666666665,0.01056380050432138,0.1088872206502281,510,29475,0.17123443244595868,259755.0,0,1,5,1
654,17121,Marion,Illinois,0.03510752964122568,72.123061044835,0.00036295378388485086,20916192,0.019632500128316997,1.5899168450325477e-05,3.0,0.006236205923112457,0.14001950418313402,114,4367,0.1870348508956526,38966.0,0,1,5,1
656,17125,Mason,Illinois,0.007000135924969417,73.4860213095347,0.0,20916192,0.010398260160391463,5.8671228548259946e-06,1.0,0.0016310996330025824,0.10819627565583798,41,1377,0.20422726654886506,14714.0,0,1,5,1
657,17127,Massac,Illinois,0.055481283422459886,72.06538566615059,0.0,20916192,0.02800802139037433,1.5106445305469581e-05,2.0,0.0019385026737967913,0.14324866310160428,39,1308,0.19799465240641712,14960.0,0,1,5,1
659,17131,Mercer,Illinois,0.006013745704467354,90.74310172115473,0.0,20916192,0.0233186057928326,6.252772246497302e-06,0.0,0.0034977908689248893,0.07566273932253313,33,1331,0.2015218458517428,16296.0,0,1,5,1
661,17135,Montgomery,Illinois,0.0368358106953699,80.0594967064323,0.00013668204339654878,20916192,0.01742696053305997,9.546745693993504e-06,2.0,0.002426106270288741,0.14146591491542798,71,3617,0.19323423885187085,29265.0,0,1,5,1
662,17137,Morgan,Illinois,0.06684538222068488,78.06969614182071,0.00023060071486221607,20916192,0.02447250086475268,1.3836784670057606e-05,3.0,0.006053268765133172,0.12132480110688346,79,3723,0.1932145739651793,34692.0,0,1,5,1
664,17141,Ogle,Illinois,0.010028542775592071,92.5629116959597,7.714263673532361e-05,20916192,0.09962971534367043,1.445136087021585e-05,1.0,0.005322841934737329,0.09033402761706397,78,5579,0.17889377458921546,51852.0,0,1,5,1
665,17143,Peoria,Illinois,0.1829452693330908,84.7554867498406,0.0008583642192864778,20916192,0.04994997612496874,6.167128221072731e-05,6.5,0.042201960026376224,0.14680301962300188,273,19693,0.1709281702630801,175916.0,0,1,5,1
666,17145,Perry,Illinois,0.08686431117729344,79.5738093069848,0.0,20916192,0.029872298181490006,1.184680694739629e-05,1.0,0.006588150354225893,0.11957944136094943,59,3123,0.17706782184919453,22161.0,0,1,5,1
667,17147,Piatt,Illinois,0.005617630717945552,107.532708010807,0.0,20916192,0.01370454966355948,8.33870026416017e-06,1.0,0.005432434100870424,0.06506574479906167,14,1403,0.19346873263781714,16199.0,0,1,5,1
668,17149,Pike,Illinois,0.01134830082198503,72.0820811705066,0.0,20916192,0.012391117654275549,4.394149820385614e-06,1.0,0.003435161329898172,0.13274444853392225,50,1744,0.1978284873021715,16302.0,0,1,5,1
